Unnamed: 0,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,seats,max_power (in bph),Mileage Unit,Mileage,Engine (CC)
,Maruti,2014.0,415000.0,46000.0,Petrol,Dealer,Manual,First Owner,5.0,67.04,kmpl,21.63,998.0
4222.0,Renault,2017.0,375000.0,20000.0,,,Automatic,First Owner,5.0,67.0,kmpl,22.0,999.0
4227.0,Hyundai,,291000.0,37000.0,,Dealer,Manual,First Owner,5.0,78.9,kmpl,20.36,1197.0
4228.0,Maruti,2017.0,600000.0,34000.0,Petrol,Dealer,,Second Owner,5.0,83.1,kmpl,21.4,
4230.0,Hyundai,2010.0,,50000.0,Petrol,Dealer,,,5.0,78.9,kmpl,20.36,1197.0
4235.0,Maruti,2013.0,390000.0,77000.0,Diesel,Dealer,Manual,First Owner,5.0,73.9,kmpl,21.1,1248.0
NAN,NAN,2010.0,85000.0,150000.0,Petrol,Individual,Manual,Third Owner,5.0,46.3,kmpl,19.7,796.0
4240.0,Hyundai,2012.0,150000.0,40000.0,Petrol,Individual,Manual,First Owner,5.0,55.2,kmpl,21.1,814.0
4242.0,Hyundai,2011.0,220000.0,70000.0,Petrol,Individual,Manual,Third Owner,5.0,78.9,kmpl,20.36,1197.0
4243.0,Hyundai,2017.0,957000.0,60000.0,Diesel,Individual,Manual,First Owner,5.0,88.7,kmpl,21.38,1396.0
4250.0,HYUNDAI,,170000.0,90000.0,Petrol,Individual,,Third Owner,,78.9,kmpl,20.36,1197.0
4252.0,Mahindra,2019.0,1200000.0,,Diesel,Individual,Manual,First Owner,5.0,115.0,kmpl,20.0,1497.0
4253.0,Hyundai,2019.0,834000.0,,Diesel,Individual,Manual,First Owner,,88.76,kmpl,22.54,1396.0
4255.0,Volkswagen,2014.0,575000.0,40000.0,,Individual,,Third Owner,5.0,88.8,kmpl,20.14,1498.0
4259.0,VOLKSWAGEN,2012.0,400000.0,100000.0,Diesel,Individual,Manual,,5.0,103.6,kmpl,20.54,1598.0
4260.0,Hyundai,,250000.0,,Petrol,,Manual,,5.0,68.05,,20.3,998.0
4263.0,Ford,2016.0,825000.0,35000.0,Diesel,Individual,Manual,Second Owner,,,kmpl,22.77,1498.0
4266.0,Maruti,2016.0,425000.0,,Diesel,Individual,Manual,First Owner,5.0,73.94,,23.2,
4269.0,Maruti,2009.0,240000.0,90000.0,,Individual,Manual,First Owner,5.0,73.9,,21.1,1248.0
4270.0,Hyundai,,1150000.0,,Diesel,Individual,Manual,First Owner,5.0,126.2,kmpl,19.67,
4271.0,Renault,2013.0,520000.0,109000.0,Diesel,,Manual,Second Owner,5.0,108.45,,19.64,1461.0
4276.0,Maruti,2016.0,380000.0,39000.0,Petrol,Individual,,Third Owner,5.0,67.04,kmpl,20.51,998.0
4278.0,Volkswagen,2014.0,575000.0,90000.0,Diesel,Individual,Manual,First Owner,5.0,103.6,kmpl,20.54,1598.0
4285.0,Hyundai,2009.0,142000.0,110000.0,Petrol,Individual,Manual,First Owner,5.0,78.9,kmpl,20.36,1197.0
4289.0,Maruti,2013.0,430000.0,190000.0,Diesel,Individual,Manual,Second Owner,,74.0,kmpl,23.4,1248.0
nan,Hyundai,2019.0,509999.0,40000.0,Petrol,Individual,Manual,First Owner,5.0,81.86,kmpl,,1197.0
,Hyundai,2016.0,616000.0,,Diesel,Individual,Manual,First Owner,5.0,88.73,kmpl,22.54,1396.0
4300.0,Hyundai,2014.0,225000.0,60000.0,Petrol,Individual,,Second Owner,,78.9,kmpl,20.36,1197.0
4308.0,Hyundai,,129000.0,80000.0,Petrol,Individual,Manual,Second Owner,5.0,55.2,kmpl,21.1,814.0
4313.0,Ford,2012.0,,60000.0,Diesel,Individual,Manual,First Owner,5.0,68.0,kmpl,20.0,1399.0
4316.0,HYUNDAI,2012.0,459999.0,70000.0,Diesel,Individual,Manual,First Owner,5.0,126.32,kmpl,22.32,1582.0
,Maruti,2009.0,115999.0,110000.0,Petrol,Individual,,Second Owner,5.0,46.3,kmpl,,796.0
4321.0,Ford,2019.0,1050000.0,,Diesel,Dealer,Manual,First Owner,5.0,98.96,kmpl,23.0,1498.0
4322.0,Hyundai,,750000.0,43000.0,Diesel,,Manual,First Owner,5.0,88.73,kmpl,22.54,1396.0
4323.0,,2018.0,730000.0,4773.0,Petrol,Dealer,Manual,First Owner,5.0,,kmpl,22.0,1197.0
4324.0,,2017.0,940000.0,,Diesel,Dealer,Manual,,7.0,98.6,kmpl,21.9,1498.0
4327.0,Maruti,2013.0,,,Petrol,Dealer,Manual,,5.0,81.8,kmpl,22.0,1197.0
4329.0,Volkswagen,nan,540000.0,66000.0,Diesel,Dealer,Manual,First Owner,,,kmpl,20.14,1498.0
4331.0,Maruti,2015.0,411000.0,23999.0,Petrol,Dealer,Automatic,First Owner,,67.04,kmpl,23.1,998.0
4333.0,Maruti,2012.0,350000.0,145000.0,Diesel,Individual,Manual,Third Owner,5.0,74.0,kmpl,22.9,1248.0
NAN,VOLKSWAGEN,2011.0,275000.0,125000.0,Diesel,Individual,Manual,Fourth & Above Owner,5.0,103.6,kmpl,20.54,1598.0
4345.0,Volkswagen,2011.0,280000.0,131000.0,Diesel,Individual,Manual,Fourth & Above Owner,5.0,103.6,kmpl,20.54,
,Maruti,,700000.0,45000.0,Petrol,Individual,Automatic,First Owner,5.0,81.8,kmpl,,1197.0
4359.0,Maruti,2018.0,459999.0,50000.0,Petrol,Individual,Manual,,5.0,67.0,,21.63,998.0
4360.0,Hyundai,2018.0,800000.0,,Diesel,Individual,Manual,First Owner,5.0,88.73,kmpl,22.54,1396.0
4361.0,Maruti,2017.0,370000.0,25000.0,CNG,Individual,Manual,First Owner,5.0,61.7,,21.94,1196.0
4363.0,Renault,2013.0,290000.0,90000.0,Diesel,Individual,Manual,First Owner,5.0,63.12,kmpl,23.08,
4366.0,Maruti,,141000.0,15000.0,Petrol,Individual,Manual,,5.0,46.3,kmpl,19.7,796.0
4367.0,Maruti,2009.0,125000.0,70000.0,Petrol,Individual,,,5.0,46.3,kmpl,19.7,796.0
4371.0,HYUNDAI,2017.0,700000.0,40000.0,Diesel,Individual,Manual,First Owner,5.0,88.73,kmpl,22.54,
4372.0,Hyundai,2017.0,700000.0,70000.0,Diesel,Individual,Manual,First Owner,5.0,88.73,kmpl,22.54,1396.0
4375.0,Hyundai,2018.0,1150000.0,35000.0,Diesel,Individual,Manual,First Owner,5.0,126.2,kmpl,22.0,1582.0
4377.0,Renault,2015.0,,110000.0,Diesel,Individual,Manual,First Owner,5.0,84.8,kmpl,21.64,
4380.0,Maruti,2007.0,130000.0,90000.0,Petrol,Individual,Manual,Second Owner,5.0,46.3,kmpl,19.7,796.0
,Hyundai,2011.0,270000.0,,Diesel,Individual,Manual,Second Owner,,90.0,kmpl,21.9,1396.0
4384.0,Hyundai,2013.0,375000.0,40000.0,Petrol,Individual,Manual,First Owner,5.0,78.9,kmpl,20.36,1197.0
4387.0,Maruti,,425000.0,80000.0,Diesel,Individual,,Second Owner,5.0,73.94,kmpl,23.2,1248.0
4388.0,Ford,2018.0,900000.0,25000.0,Diesel,Individual,Manual,First Owner,5.0,98.96,kmpl,23.0,1498.0
4391.0,Ford,2011.0,229999.0,40000.0,Diesel,Individual,Manual,Second Owner,5.0,68.0,kmpl,20.0,1399.0
4392.0,Ford,2012.0,300000.0,70000.0,Diesel,Individual,Manual,First Owner,5.0,68.0,kmpl,20.0,1399.0
4393.0,Maruti,2010.0,220000.0,110000.0,Diesel,Individual,Manual,Third Owner,5.0,73.9,kmpl,21.1,1248.0
4401.0,Volkswagen,2015.0,550000.0,90000.0,Diesel,Individual,Manual,First Owner,5.0,88.8,kmpl,20.14,1498.0
4406.0,Hyundai,2010.0,350000.0,148000.0,Diesel,Individual,Manual,Second Owner,5.0,90.0,kmpl,,1396.0
4407.0,Tata,2015.0,250000.0,155000.0,Diesel,Individual,Manual,Second Owner,5.0,74.0,kmpl,,1248.0
4410.0,Hyundai,2015.0,300000.0,45000.0,Petrol,Individual,,First Owner,5.0,55.2,kmpl,21.1,814.0
4413.0,Hyundai,2014.0,250000.0,20000.0,Petrol,Individual,Manual,,5.0,55.2,kmpl,21.1,814.0
4415.0,Maruti,2013.0,335000.0,90000.0,Diesel,Individual,Manual,Second Owner,5.0,74.0,kmpl,22.9,1248.0
4416.0,Maruti,2016.0,488000.0,80000.0,Petrol,Individual,Manual,,5.0,,kmpl,20.85,1197.0
4419.0,Maruti,2020.0,570000.0,,Petrol,Individual,Manual,First Owner,5.0,81.8,kmpl,21.21,1197.0
4422.0,Hyundai,2014.0,229999.0,70000.0,Petrol,Individual,Manual,,5.0,55.2,kmpl,21.1,814.0
4426.0,MARUTI,,620000.0,130000.0,Diesel,Individual,Manual,First Owner,7.0,88.8,kmpl,20.77,1248.0
4427.0,MARUTI,2013.0,,188000.0,Diesel,Individual,Manual,Second Owner,5.0,74.0,kmpl,22.9,1248.0
4430.0,Maruti,2008.0,110000.0,48676.0,Petrol,Individual,Manual,First Owner,8.0,35.0,kmpl,19.7,796.0
4432.0,Maruti,2007.0,100000.0,70000.0,Petrol,Individual,Manual,First Owner,5.0,46.3,kmpl,19.7,796.0
4434.0,Ford,2017.0,900000.0,,Diesel,Individual,Manual,First Owner,,98.59,kmpl,22.77,1498.0
4435.0,Toyota,2017.0,650000.0,120000.0,Diesel,Individual,Manual,Second Owner,5.0,67.04,kmpl,23.59,1364.0
4438.0,Renault,2013.0,475000.0,250000.0,,Individual,Manual,First Owner,5.0,83.8,kmpl,20.46,1461.0
4439.0,Hyundai,2019.0,425000.0,15000.0,Petrol,Individual,Manual,First Owner,5.0,68.0,kmpl,20.3,1086.0
4443.0,Maruti,2016.0,400000.0,30000.0,Petrol,,Manual,,5.0,67.04,kmpl,20.51,998.0
4447.0,Hyundai,2011.0,,153000.0,Diesel,Individual,Manual,First Owner,5.0,126.32,kmpl,22.32,1582.0
nan,Maruti,2013.0,475000.0,149000.0,Diesel,Individual,,,5.0,74.0,kmpl,23.4,1248.0
4452.0,Maruti,2012.0,380000.0,,Diesel,Individual,Manual,Fourth & Above Owner,5.0,88.8,kmpl,21.5,1248.0
4453.0,Maruti,2018.0,535000.0,12000.0,Petrol,Individual,Manual,First Owner,5.0,81.8,kmpl,20.89,1197.0
4454.0,,2011.0,215000.0,,Petrol,Individual,Manual,Second Owner,,78.9,kmpl,20.36,1197.0
,Maruti,2015.0,,120000.0,Petrol,,Manual,First Owner,5.0,67.04,kmpl,20.51,998.0
4469.0,Maruti,2013.0,,,Diesel,Individual,Manual,Second Owner,5.0,74.0,kmpl,23.4,1248.0
4474.0,Ford,2011.0,,70000.0,Diesel,Individual,Manual,Second Owner,5.0,68.0,kmpl,20.0,1399.0
4477.0,Maruti,2012.0,145000.0,70000.0,Petrol,Individual,Manual,First Owner,5.0,,kmpl,,796.0
4478.0,Volkswagen,2018.0,681000.0,27000.0,Diesel,Individual,Manual,First Owner,5.0,88.0,kmpl,20.14,1498.0
,Maruti,2010.0,140000.0,,Petrol,Individual,Manual,Second Owner,5.0,,kmpl,19.7,796.0
4483.0,Maruti,2007.0,110000.0,120000.0,Petrol,Individual,Manual,Third Owner,5.0,46.3,kmpl,19.7,
4485.0,Tata,2014.0,225000.0,120000.0,Diesel,Individual,Manual,First Owner,5.0,74.0,kmpl,22.3,1248.0
4488.0,Maruti,2012.0,135000.0,70000.0,Petrol,Individual,Manual,First Owner,5.0,46.3,kmpl,19.7,796.0
4489.0,Maruti,2006.0,65000.0,100000.0,Petrol,Individual,Manual,Second Owner,,46.3,kmpl,19.7,796.0
4491.0,Maruti,,465000.0,120000.0,Diesel,Individual,Manual,Second Owner,5.0,74.0,kmpl,23.4,
4498.0,Maruti,nan,545000.0,35000.0,CNG,Individual,Manual,First Owner,7.0,80.9,km/kg,22.8,1373.0
4510.0,Chevrolet,2013.0,295000.0,50000.0,Diesel,Individual,Manual,First Owner,5.0,76.9,kmpl,22.1,
4512.0,,2013.0,700000.0,76460.0,Diesel,Individual,Manual,First Owner,,126.32,kmpl,22.32,1582.0
4513.0,,2011.0,180000.0,125000.0,Diesel,Individual,,Second Owner,,68.0,kmpl,20.0,1399.0
4514.0,Mahindra,2012.0,225000.0,110000.0,Diesel,Individual,,Second Owner,,65.0,kmpl,20.8,1461.0
4515.0,Hyundai,2017.0,310000.0,25000.0,,Individual,Manual,First Owner,5.0,55.2,kmpl,21.1,814.0
4518.0,Hyundai,2013.0,245000.0,110000.0,Petrol,Individual,Manual,Second Owner,5.0,,kmpl,19.81,1086.0
4520.0,Hyundai,2014.0,250000.0,80000.0,Petrol,Individual,Manual,First Owner,5.0,55.2,kmpl,21.1,814.0
4525.0,Ford,2015.0,551000.0,110000.0,Diesel,Individual,Manual,First Owner,5.0,98.59,kmpl,22.77,1498.0
4526.0,Hyundai,2019.0,500000.0,60000.0,Petrol,Individual,Manual,First Owner,,81.86,,20.14,1197.0
4529.0,HYUNDAI,2012.0,360000.0,100000.0,Diesel,Individual,,Second Owner,5.0,,,22.32,
4531.0,Ford,2018.0,700000.0,53000.0,Diesel,Individual,Manual,First Owner,5.0,98.96,kmpl,23.0,
4532.0,Maruti,2011.0,148000.0,,Petrol,Individual,,Third Owner,5.0,,kmpl,19.7,796.0
4533.0,Maruti,,330000.0,47370.0,CNG,Individual,Manual,First Owner,5.0,63.0,km/kg,21.94,1196.0
4536.0,,2011.0,200000.0,91000.0,Petrol,Individual,Manual,,5.0,78.9,kmpl,20.36,
4539.0,Maruti,,245000.0,80000.0,Diesel,Individual,Manual,First Owner,5.0,73.94,kmpl,23.2,1248.0
4540.0,Maruti,nan,320000.0,,CNG,Individual,Manual,First Owner,,61.7,km/kg,21.94,1196.0
4542.0,HYUNDAI,2013.0,615000.0,120000.0,Diesel,Individual,Manual,First Owner,5.0,126.24,kmpl,22.7,1582.0
4550.0,Maruti,2011.0,130000.0,60000.0,Petrol,Individual,Manual,Third Owner,5.0,46.3,kmpl,19.7,796.0
4552.0,Volkswagen,2011.0,220000.0,222300.0,Diesel,Individual,Manual,First Owner,5.0,73.9,kmpl,22.07,1199.0
4554.0,Maruti,2013.0,295000.0,120000.0,Diesel,,Manual,First Owner,5.0,73.94,kmpl,23.2,1248.0
4557.0,Maruti,2017.0,509999.0,20000.0,Petrol,,Manual,First Owner,5.0,,kmpl,22.0,1197.0
4561.0,Hyundai,,350000.0,20000.0,Petrol,Individual,,First Owner,5.0,68.05,kmpl,19.81,1086.0
4562.0,Renault,2018.0,395000.0,20000.0,Petrol,Individual,,First Owner,5.0,67.0,kmpl,23.01,999.0
4565.0,Volkswagen,2012.0,280000.0,120000.0,Diesel,Individual,Manual,Second Owner,5.0,,,20.54,1598.0
4567.0,Hyundai,2012.0,420000.0,100000.0,,Individual,Manual,Second Owner,5.0,126.32,kmpl,22.32,1582.0
4570.0,Maruti,2013.0,300000.0,100000.0,Diesel,Individual,Manual,Second Owner,5.0,73.94,kmpl,23.2,
4572.0,Maruti,2013.0,350000.0,185000.0,Diesel,Individual,Manual,First Owner,5.0,74.0,kmpl,23.4,1248.0
4577.0,Maruti,2012.0,,140000.0,Diesel,,Manual,First Owner,7.0,88.76,kmpl,20.77,1248.0
4582.0,Renault,2018.0,360000.0,21900.0,Petrol,Dealer,Manual,First Owner,5.0,53.26,kmpl,20.71,799.0
4585.0,Hyundai,2016.0,700000.0,100000.0,Diesel,Individual,,First Owner,5.0,88.73,,,1396.0
4596.0,Maruti,2015.0,400000.0,22500.0,,Individual,Manual,First Owner,5.0,67.04,kmpl,20.51,998.0
4601.0,Maruti,,325000.0,175000.0,Diesel,Individual,Manual,,5.0,88.8,kmpl,21.5,1248.0
4605.0,Hyundai,2014.0,645000.0,150360.0,Diesel,Individual,Manual,First Owner,5.0,126.32,kmpl,22.32,1582.0
4610.0,Maruti,2011.0,180000.0,70000.0,Petrol,,Manual,First Owner,5.0,67.1,,20.92,998.0
4614.0,MARUTI,,450000.0,120000.0,Diesel,Individual,Manual,Second Owner,7.0,88.76,kmpl,20.77,
4617.0,Maruti,,390000.0,90000.0,Diesel,Individual,Manual,Second Owner,,74.0,kmpl,22.9,1248.0
4618.0,Maruti,2011.0,122000.0,110000.0,Petrol,Individual,Manual,Fourth & Above Owner,5.0,46.3,kmpl,19.7,796.0
,Hyundai,2012.0,330000.0,40000.0,Diesel,Individual,Manual,Second Owner,5.0,90.0,kmpl,23.0,1396.0
4622.0,Hyundai,2011.0,215000.0,100000.0,Petrol,Individual,Manual,Third Owner,5.0,78.9,kmpl,20.36,1197.0
4624.0,Hyundai,2013.0,250000.0,42130.0,,Individual,Manual,First Owner,5.0,55.2,kmpl,21.1,814.0
4625.0,Maruti,2010.0,180000.0,53000.0,Petrol,Individual,Manual,Second Owner,5.0,85.8,kmpl,21.1,1197.0
4628.0,Maruti,2019.0,556000.0,10000.0,,Individual,Manual,First Owner,5.0,81.8,kmpl,21.01,1197.0
4629.0,Maruti,2016.0,550000.0,37000.0,Petrol,Individual,Manual,First Owner,5.0,83.14,kmpl,20.85,1197.0
4634.0,,2017.0,1125000.0,47000.0,,Individual,Manual,Second Owner,5.0,126.2,kmpl,19.67,1582.0
4637.0,Tata,2015.0,450000.0,57000.0,Diesel,Individual,Manual,First Owner,,,kmpl,23.0,1248.0
4639.0,Maruti,2014.0,470000.0,60000.0,Diesel,Individual,Manual,First Owner,5.0,74.0,,23.4,1248.0
4641.0,Hyundai,2015.0,550000.0,,Diesel,Individual,Manual,First Owner,5.0,88.73,,22.54,
4644.0,Hyundai,2015.0,550000.0,,Diesel,Individual,,Second Owner,5.0,88.73,kmpl,22.54,1396.0
4646.0,Volkswagen,2013.0,280000.0,90000.0,Diesel,,Manual,Third Owner,5.0,73.9,kmpl,22.07,1199.0
4650.0,,2013.0,225000.0,75000.0,Petrol,Individual,Manual,Second Owner,5.0,55.2,,21.1,814.0
4653.0,VOLKSWAGEN,2017.0,,,Diesel,,Manual,First Owner,,108.495,kmpl,22.0,1498.0
4657.0,Ford,2015.0,550000.0,138000.0,,Individual,,First Owner,5.0,98.59,kmpl,22.77,1498.0
4660.0,,2013.0,475000.0,125000.0,Diesel,Individual,Manual,Third Owner,5.0,126.3,kmpl,22.32,1582.0
4662.0,Maruti,2013.0,385000.0,,Diesel,Individual,Manual,Second Owner,5.0,74.0,kmpl,23.4,1248.0
4664.0,RENAULT,2012.0,450000.0,80000.0,Diesel,Individual,Manual,First Owner,5.0,83.8,kmpl,19.87,
4666.0,Hyundai,2013.0,580000.0,80000.0,Diesel,Individual,Manual,Second Owner,5.0,,kmpl,22.32,1582.0
4667.0,Toyota,2017.0,550000.0,40000.0,Diesel,Individual,Manual,First Owner,5.0,67.05,kmpl,23.59,1364.0
4672.0,Hyundai,2017.0,340000.0,30000.0,Petrol,Individual,Manual,,5.0,55.2,kmpl,21.1,
4673.0,Hyundai,,1237000.0,46000.0,Diesel,Individual,Manual,First Owner,,126.2,kmpl,19.67,1582.0
4674.0,Volkswagen,2013.0,350000.0,70000.0,Diesel,Individual,Manual,,5.0,73.9,,22.07,1199.0
4676.0,Maruti,2018.0,,40000.0,Petrol,Individual,Manual,First Owner,5.0,81.8,kmpl,22.0,1197.0
4677.0,Maruti,2015.0,270000.0,40000.0,Petrol,Individual,Manual,First Owner,5.0,47.3,kmpl,22.74,796.0
4680.0,Maruti,2017.0,635000.0,120000.0,Petrol,Individual,Automatic,,5.0,81.8,kmpl,21.21,1197.0
4682.0,,,265000.0,67000.0,Diesel,Individual,Manual,Second Owner,5.0,63.12,kmpl,,1461.0
4683.0,Maruti,2014.0,600000.0,50000.0,Diesel,Individual,Manual,First Owner,5.0,74.0,kmpl,23.4,1248.0
4684.0,HYUNDAI,2012.0,409999.0,100000.0,Diesel,Individual,Manual,Second Owner,5.0,126.3,kmpl,22.32,1582.0
4685.0,Toyota,2015.0,525000.0,80000.0,Diesel,Individual,Manual,Second Owner,5.0,67.05,kmpl,23.59,1364.0
4690.0,,,690000.0,65000.0,Diesel,Individual,Manual,Second Owner,7.0,83.8,kmpl,21.04,1461.0
4691.0,Maruti,2012.0,560000.0,,,Individual,Manual,Second Owner,7.0,88.76,kmpl,20.77,1248.0
,Renault,2017.0,695000.0,65000.0,Diesel,Individual,Manual,Second Owner,7.0,83.8,kmpl,21.04,1461.0
,Maruti,2012.0,200000.0,50000.0,Petrol,Individual,Manual,Second Owner,5.0,46.3,,19.7,796.0
4702.0,Hyundai,2014.0,240000.0,70000.0,,Individual,Manual,First Owner,5.0,55.2,kmpl,21.1,814.0
4707.0,Hyundai,,215000.0,40000.0,Petrol,Individual,Manual,First Owner,5.0,55.2,kmpl,21.1,
4708.0,Renault,,330000.0,,Petrol,Individual,,,5.0,67.0,kmpl,23.01,999.0
4711.0,Hyundai,2012.0,549000.0,66657.0,Diesel,Dealer,Automatic,First Owner,5.0,126.32,kmpl,22.32,
4718.0,Hyundai,2011.0,262000.0,56389.0,Petrol,Dealer,Manual,First Owner,5.0,78.9,kmpl,20.36,1197.0
4724.0,Tata,2018.0,535000.0,30000.0,Petrol,Individual,Manual,First Owner,5.0,84.0,kmpl,20.3,1199.0
4730.0,TATA,2012.0,229999.0,186000.0,Diesel,Individual,Manual,First Owner,,70.0,kmpl,23.57,1396.0
4735.0,Hyundai,2010.0,142000.0,49200.0,Petrol,Individual,Manual,Second Owner,5.0,68.05,kmpl,19.81,1086.0
4740.0,Hyundai,2016.0,,110000.0,Diesel,Individual,Manual,First Owner,5.0,126.2,kmpl,19.67,1582.0
4748.0,Maruti,2009.0,125000.0,141000.0,,Individual,Manual,Second Owner,5.0,46.3,kmpl,,
4751.0,Maruti,2014.0,459999.0,65000.0,Diesel,Individual,,Second Owner,5.0,,kmpl,23.4,1248.0
4752.0,MARUTI,2014.0,434999.0,110000.0,Diesel,Individual,Manual,Second Owner,5.0,74.0,kmpl,23.4,1248.0
4756.0,Hyundai,2016.0,780000.0,35000.0,Diesel,Individual,Manual,First Owner,5.0,88.73,kmpl,22.54,1396.0
4757.0,Maruti,2008.0,,195000.0,Petrol,Individual,Manual,Second Owner,5.0,46.3,kmpl,,796.0
4758.0,Hyundai,2017.0,650000.0,60000.0,Diesel,Individual,,First Owner,5.0,88.73,kmpl,22.54,1396.0
4760.0,Hyundai,2012.0,425000.0,100000.0,Diesel,,Manual,Second Owner,5.0,,kmpl,22.32,1582.0
4762.0,,2016.0,459999.0,,Petrol,Individual,Manual,First Owner,,67.04,,23.1,998.0
4763.0,Maruti,,,,Petrol,Individual,Manual,First Owner,5.0,81.8,kmpl,21.21,1197.0
4764.0,Maruti,2012.0,,110000.0,Diesel,Individual,Manual,Second Owner,7.0,88.76,kmpl,20.77,1248.0
4767.0,MAHINDRA,2014.0,250000.0,110000.0,Diesel,Individual,Manual,First Owner,5.0,65.0,kmpl,20.8,1461.0
4769.0,Maruti,2014.0,,60000.0,Diesel,Individual,,Second Owner,7.0,88.8,kmpl,20.77,1248.0
4770.0,Maruti,,680000.0,64000.0,Diesel,Individual,Manual,Second Owner,7.0,88.8,kmpl,20.77,1248.0
4771.0,,2014.0,500000.0,120000.0,Diesel,Individual,Manual,First Owner,5.0,83.8,,20.45,1461.0
,Renault,2014.0,520000.0,,Diesel,Individual,Manual,First Owner,5.0,83.8,kmpl,20.45,1461.0
4774.0,Mahindra,2019.0,1200000.0,15000.0,Diesel,Individual,,First Owner,5.0,115.0,kmpl,20.0,1497.0
4779.0,Hyundai,2009.0,160000.0,35000.0,,Individual,Manual,First Owner,5.0,68.05,kmpl,19.81,1086.0
4784.0,Hyundai,2012.0,250000.0,44588.0,Petrol,Dealer,Manual,First Owner,5.0,55.2,kmpl,21.1,814.0
4785.0,,2015.0,400000.0,49907.0,Petrol,Dealer,,,5.0,67.04,kmpl,21.63,998.0
4786.0,Maruti,2013.0,,67082.0,Petrol,Dealer,Manual,,5.0,81.8,kmpl,21.21,1197.0
4787.0,,2016.0,570000.0,112879.0,Diesel,Dealer,Manual,Second Owner,,,kmpl,23.0,
4792.0,Maruti,2017.0,350000.0,20000.0,,Individual,,Second Owner,5.0,67.04,kmpl,23.1,998.0
4794.0,Renault,2016.0,,30000.0,Petrol,Individual,Manual,Third Owner,5.0,67.0,kmpl,,999.0
4795.0,Hyundai,2013.0,235000.0,40000.0,Petrol,Individual,Manual,Second Owner,5.0,55.2,kmpl,21.1,814.0
4796.0,Maruti,2016.0,500000.0,,Petrol,Individual,Manual,First Owner,5.0,81.8,kmpl,20.4,1197.0
4797.0,,2012.0,220000.0,111000.0,Petrol,Individual,Manual,,5.0,46.3,kmpl,,796.0
4798.0,,2014.0,380000.0,70000.0,Diesel,Individual,Manual,Second Owner,5.0,74.0,kmpl,23.4,1248.0
4799.0,MARUTI,2010.0,160000.0,100000.0,Petrol,Individual,Manual,Third Owner,5.0,,kmpl,20.92,998.0
4800.0,Hyundai,2017.0,339000.0,25000.0,Petrol,Individual,Manual,First Owner,5.0,68.05,kmpl,20.3,998.0
4807.0,MARUTI,2014.0,350000.0,15000.0,Petrol,Individual,Manual,First Owner,5.0,67.04,kmpl,20.51,998.0
4809.0,Maruti,2018.0,580000.0,10000.0,Petrol,Individual,,First Owner,5.0,67.04,kmpl,23.1,
4810.0,Hyundai,2015.0,1000000.0,70000.0,Diesel,Individual,Manual,,5.0,126.2,kmpl,,1582.0
4811.0,,2017.0,459999.0,80000.0,Diesel,,Manual,First Owner,,74.0,kmpl,22.95,1248.0
4813.0,HYUNDAI,2014.0,650000.0,83000.0,Diesel,Individual,Manual,Third Owner,5.0,126.32,kmpl,22.32,1582.0
4814.0,Maruti,2013.0,525000.0,116000.0,Diesel,Individual,Manual,Second Owner,5.0,74.0,kmpl,23.4,1248.0
4821.0,Volkswagen,2015.0,,120000.0,Diesel,Individual,Manual,Second Owner,5.0,103.2,kmpl,20.34,1498.0
4822.0,MARUTI,2010.0,165000.0,20000.0,,Individual,Manual,First Owner,5.0,46.3,kmpl,19.7,796.0
4823.0,Hyundai,2014.0,210000.0,70000.0,Petrol,Individual,,,,55.2,kmpl,21.1,814.0
4824.0,RENAULT,2016.0,650000.0,30000.0,Diesel,Individual,Manual,First Owner,5.0,,kmpl,19.64,
,Renault,2019.0,390000.0,25000.0,Petrol,Individual,Manual,First Owner,5.0,67.0,kmpl,23.01,999.0
4829.0,Hyundai,2008.0,130000.0,120000.0,Petrol,Individual,Manual,Second Owner,5.0,68.05,kmpl,19.81,
4835.0,Hyundai,,270000.0,26442.0,Petrol,Individual,Manual,First Owner,5.0,68.05,,20.3,998.0
,Maruti,2010.0,130000.0,28000.0,Petrol,Individual,Manual,Second Owner,5.0,46.3,kmpl,,796.0
4838.0,Maruti,2015.0,650000.0,80000.0,Diesel,,Manual,First Owner,7.0,88.8,,20.77,1248.0
4839.0,Maruti,,55000.0,39000.0,Petrol,Individual,Manual,,5.0,46.3,kmpl,19.7,796.0
4840.0,Maruti,2017.0,475000.0,20000.0,Petrol,Individual,Automatic,First Owner,5.0,67.0,kmpl,20.51,998.0
,Maruti,2019.0,650000.0,,Petrol,Individual,,First Owner,5.0,81.8,kmpl,22.0,1197.0
4844.0,MARUTI,2015.0,440000.0,30000.0,Petrol,Individual,Manual,First Owner,5.0,81.8,kmpl,20.4,1197.0
4850.0,Maruti,2020.0,600000.0,5000.0,Petrol,Individual,Manual,First Owner,5.0,81.8,kmpl,21.21,1197.0
4857.0,Ford,2011.0,204999.0,147000.0,Diesel,Individual,Manual,First Owner,5.0,68.0,kmpl,20.0,1399.0
4859.0,Hyundai,2009.0,310000.0,120000.0,Diesel,Individual,Manual,Second Owner,,90.0,kmpl,23.0,1396.0
4865.0,Maruti,2005.0,110000.0,50800.0,Petrol,Dealer,Manual,Second Owner,5.0,,kmpl,19.7,796.0
